time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-4.54951329506,9.52780389386,23.1564363336,0.522233927915,0.280014766027,0.0,-3.85570761396,7.9207525983,3.68788491078,0.097629131861,0.20578449811,0.0,428.8931090531021,429.35545993579854,428.8962710266491,429.9218078210616
4.199999999999998,-4.78653332313,10.0117112511,23.377146377,0.527836947396,0.291949349997,0.0,-4.04569472348,8.20865922994,3.66748163539,0.083153546042,0.179378922291,0.0,486.9766036090987,485.0312189731109,486.90610660626714,485.8280994036586
4.259999999999997,-5.03385058125,10.5106525771,23.5927737298,0.532456276275,0.30346854213,0.0,-4.19891353016,8.42224510266,3.51953750867,0.0603255251549,0.209572503908,0.0,442.06413173743,444.58102096138145,444.0776570323358,442.2050528064277
4.319999999999996,-5.29166074141,11.0241559723,23.8025534388,0.53641794787,0.31580635124,0.0,-4.39547686262,8.69352219675,3.47174039953,0.0755069943134,0.196290728185,0.0,481.4858177257857,480.51749404588037,481.9872950699066,483.13644678548144
4.379999999999995,-5.56047229378,11.5522884188,24.0067561732,0.540868479303,0.327339384595,0.0,-4.56559213404,8.91025463615,3.33430793771,0.0713716338828,0.182500248252,0.0,452.8667419119312,451.7908806435356,451.93714514371567,451.6077775427969
4.439999999999993,-5.83887482372,12.0921627041,24.2006928925,0.544754602846,0.338218930172,0.0,-4.71518782943,9.08514604045,3.13011830473,0.0463558469271,0.17887069369,0.0,428.5664286301063,428.2908389538269,427.53953582678935,425.40510282308685
4.499999999999992,-6.1285894951,12.6456558757,24.3876595389,0.547592595986,0.349551657325,0.0,-4.94246826193,9.36331980622,3.10056922886,0.0491235387044,0.203722293332,0.0,493.066204225048,494.9295271701652,494.02413959148794,494.22933355706016
4.559999999999991,-6.43136413093,13.2146019826,24.5709503088,0.550402291844,0.361360908186,0.0,-5.15062980271,9.60045946437,3.00802631089,0.0417912472222,0.177173175048,0.0,476.20402640392024,474.2026038783629,474.98951156034263,474.4278147254199
4.6199999999999894,-6.74457164746,13.7945651246,24.7436072906,0.552801850441,0.371634872306,0.0,-5.2903850408,9.73132424989,2.74761733301,0.0361292926174,0.155434406977,0.0,411.45638645787244,409.55684500790477,410.7951267425765,410.29348543711495
4.679999999999988,-7.06672521988,14.3828622138,24.9016137174,0.555084004589,0.380718777667,0.0,-5.44872229241,9.87808706482,2.51943233421,0.0415989152601,0.141785413481,0.0,422.672743574616,421.5170947257998,423.8725182373104,424.3432702412455
4.739999999999987,-7.39929758764,14.9809008514,25.0476294678,0.557152351291,0.389148434063,0.0,-5.6375158252,10.0557667449,2.34744832221,0.0137688145634,0.137781489467,0.0,446.8852244611306,446.5768378147428,446.07443992549,443.79554552010217
4.799999999999986,-7.7438350057,15.5901257266,25.1843770148,0.55815787165,0.39784374354,0.0,-5.84750182735,10.2506801416,2.21028879976,0.0221524001876,0.156322937221,0.0,459.78242345752864,461.2681558579795,459.81128715019025,460.47512353734436
4.859999999999984,-8.10100412931,16.2107583639,25.3126668619,0.559444733404,0.407458543938,0.0,-6.05862257112,10.4360354491,2.06549523758,0.0199998094673,0.167114155194,0.0,458.56805033103444,459.44817869902244,458.65952502504155,458.48845357074487
4.919999999999983,-8.47027649235,16.8414861644,25.4308594702,0.560817927242,0.417665874339,0.0,-6.25106971057,10.5873844078,1.87407203715,0.028111197895,0.175538770864,0.0,441.2245082407054,441.94763201596254,441.0124958217427,441.6822907350581
4.979999999999982,-8.85131918185,17.4812426004,25.537712122,0.562043219083,0.428274924447,0.0,-6.45095765261,10.7369398296,1.68739135534,-0.00304649532231,0.179256131817,0.0,443.61925277688346,443.9546755623244,445.55543733781775,442.9997391043322
5.0399999999999805,-9.24557973783,18.1310589591,25.6353391725,0.561795015525,0.438962145765,0.0,-6.69154399459,10.9222306155,1.56607888884,-0.0064116964672,0.175749835545,0.0,470.68240612086845,470.439541330925,471.3913386235545,471.131200285315
